projectile_name,ion_isotope,target_name,phase,energy,energy_unit,stopping_power,stopping_unit,percentage_error,target_mass_atom_ratio,dataset_last_modification,publication_year,ref_id,citation_reference,doi,comments,facility,technique,stopping_power_converted,stopping_unit_converted
H,1.0,W,s,2.0,MeV/u,0.0475,MeV/(mg/cm2),3,183.84,2024-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,,,,0.0475,MeV/(mg/cm2)
H,1.0,W,s,3.0,MeV/u,0.039,MeV/(mg/cm2),3,183.84,2024-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,,,,0.039,MeV/(mg/cm2)
H,1.0,W,s,4.0,MeV/u,0.0331,MeV/(mg/cm2),3,183.84,2024-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,,,,0.0331,MeV/(mg/cm2)
H,1.0,W,s,6.0,MeV/u,0.0259,MeV/(mg/cm2),3,183.84,2024-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,,,,0.0259,MeV/(mg/cm2)
H,1.0,W,s,0.1,MeV/u,0.111,MeV/(mg/cm2),4.1,183.84,2024-11-27,1979,Cv1979,"V.Y.Chumanov,S.Z.Izmailov,G.P.Pokhil,E.I.Sirotonin,A.F.Tulinov Phys.Status Solidi A53,51",10.1002/pssa.2210530104,,,,0.111,MeV/(mg/cm2)
H,1.0,W,s,0.2,MeV/u,0.117,MeV/(mg/cm2),4.1,183.84,2024-11-27,1979,Cv1979,"V.Y.Chumanov,S.Z.Izmailov,G.P.Pokhil,E.I.Sirotonin,A.F.Tulinov Phys.Status Solidi A53,51",10.1002/pssa.2210530104,,,,0.117,MeV/(mg/cm2)
H,1.0,W,s,0.3,MeV/u,0.103,MeV/(mg/cm2),4.1,183.84,2024-11-27,1979,Cv1979,"V.Y.Chumanov,S.Z.Izmailov,G.P.Pokhil,E.I.Sirotonin,A.F.Tulinov Phys.Status Solidi A53,51",10.1002/pssa.2210530104,,,,0.103,MeV/(mg/cm2)
H,1.0,W,s,0.4,MeV/u,0.0952,MeV/(mg/cm2),4.1,183.84,2024-11-27,1979,Cv1979,"V.Y.Chumanov,S.Z.Izmailov,G.P.Pokhil,E.I.Sirotonin,A.F.Tulinov Phys.Status Solidi A53,51",10.1002/pssa.2210530104,,,,0.0952,MeV/(mg/cm2)
H,1.0,W,s,0.5,MeV/u,0.0883,MeV/(mg/cm2),4.1,183.84,2024-11-27,1979,Cv1979,"V.Y.Chumanov,S.Z.Izmailov,G.P.Pokhil,E.I.Sirotonin,A.F.Tulinov Phys.Status Solidi A53,51",10.1002/pssa.2210530104,,,,0.0883,MeV/(mg/cm2)
H,1.0,W,s,0.6,MeV/u,0.0822,MeV/(mg/cm2),4.1,183.84,2024-11-27,1979,Cv1979,"V.Y.Chumanov,S.Z.Izmailov,G.P.Pokhil,E.I.Sirotonin,A.F.Tulinov Phys.Status Solidi A53,51",10.1002/pssa.2210530104,,,,0.0822,MeV/(mg/cm2)
H,1.0,W,s,0.8,MeV/u,0.0722,MeV/(mg/cm2),4.1,183.84,2024-11-27,1979,Cv1979,"V.Y.Chumanov,S.Z.Izmailov,G.P.Pokhil,E.I.Sirotonin,A.F.Tulinov Phys.Status Solidi A53,51",10.1002/pssa.2210530104,,,,0.0722,MeV/(mg/cm2)
H,1.0,W,s,1.0,MeV/u,0.0674,MeV/(mg/cm2),4.1,183.84,2024-11-27,1979,Cv1979,"V.Y.Chumanov,S.Z.Izmailov,G.P.Pokhil,E.I.Sirotonin,A.F.Tulinov Phys.Status Solidi A53,51",10.1002/pssa.2210530104,,,,0.0674,MeV/(mg/cm2)
H,1.0,W,s,1.2,MeV/u,0.0608,MeV/(mg/cm2),4.1,183.84,2024-11-27,1979,Cv1979,"V.Y.Chumanov,S.Z.Izmailov,G.P.Pokhil,E.I.Sirotonin,A.F.Tulinov Phys.Status Solidi A53,51",10.1002/pssa.2210530104,,,,0.0608,MeV/(mg/cm2)
H,1.0,W,s,1.4,MeV/u,0.0564,MeV/(mg/cm2),4.1,183.84,2024-11-27,1979,Cv1979,"V.Y.Chumanov,S.Z.Izmailov,G.P.Pokhil,E.I.Sirotonin,A.F.Tulinov Phys.Status Solidi A53,51",10.1002/pssa.2210530104,,,,0.0564,MeV/(mg/cm2)
H,1.0,W,s,1.6,MeV/u,0.053,MeV/(mg/cm2),4.1,183.84,2024-11-27,1979,Cv1979,"V.Y.Chumanov,S.Z.Izmailov,G.P.Pokhil,E.I.Sirotonin,A.F.Tulinov Phys.Status Solidi A53,51",10.1002/pssa.2210530104,,,,0.053,MeV/(mg/cm2)
H,1.0,W,s,1.8,MeV/u,0.0503,MeV/(mg/cm2),4.1,183.84,2024-11-27,1979,Cv1979,"V.Y.Chumanov,S.Z.Izmailov,G.P.Pokhil,E.I.Sirotonin,A.F.Tulinov Phys.Status Solidi A53,51",10.1002/pssa.2210530104,,,,0.0503,MeV/(mg/cm2)
H,1.0,W,s,2.0,MeV/u,0.0486,MeV/(mg/cm2),4.1,183.84,2024-11-27,1979,Cv1979,"V.Y.Chumanov,S.Z.Izmailov,G.P.Pokhil,E.I.Sirotonin,A.F.Tulinov Phys.Status Solidi A53,51",10.1002/pssa.2210530104,,,,0.0486,MeV/(mg/cm2)
H,1.0,W,s,2.5,MeV/u,0.043,MeV/(mg/cm2),4.1,183.84,2024-11-27,1979,Cv1979,"V.Y.Chumanov,S.Z.Izmailov,G.P.Pokhil,E.I.Sirotonin,A.F.Tulinov Phys.Status Solidi A53,51",10.1002/pssa.2210530104,,,,0.043,MeV/(mg/cm2)
H,1.0,W,s,3.0,MeV/u,0.039,MeV/(mg/cm2),4.1,183.84,2024-11-27,1979,Cv1979,"V.Y.Chumanov,S.Z.Izmailov,G.P.Pokhil,E.I.Sirotonin,A.F.Tulinov Phys.Status Solidi A53,51",10.1002/pssa.2210530104,,,,0.039,MeV/(mg/cm2)
H,1.0,W,s,3.5,MeV/u,0.0365,MeV/(mg/cm2),4.1,183.84,2024-11-27,1979,Cv1979,"V.Y.Chumanov,S.Z.Izmailov,G.P.Pokhil,E.I.Sirotonin,A.F.Tulinov Phys.Status Solidi A53,51",10.1002/pssa.2210530104,,,,0.0365,MeV/(mg/cm2)
H,1.0,W,s,4.0,MeV/u,0.0345,MeV/(mg/cm2),4.1,183.84,2024-11-27,1979,Cv1979,"V.Y.Chumanov,S.Z.Izmailov,G.P.Pokhil,E.I.Sirotonin,A.F.Tulinov Phys.Status Solidi A53,51",10.1002/pssa.2210530104,,,,0.0345,MeV/(mg/cm2)
H,1.0,W,s,4.5,MeV/u,0.0335,MeV/(mg/cm2),4.1,183.84,2024-11-27,1979,Cv1979,"V.Y.Chumanov,S.Z.Izmailov,G.P.Pokhil,E.I.Sirotonin,A.F.Tulinov Phys.Status Solidi A53,51",10.1002/pssa.2210530104,,,,0.0335,MeV/(mg/cm2)
H,1.0,W,s,5.0,MeV/u,0.032,MeV/(mg/cm2),4.1,183.84,2024-11-27,1979,Cv1979,"V.Y.Chumanov,S.Z.Izmailov,G.P.Pokhil,E.I.Sirotonin,A.F.Tulinov Phys.Status Solidi A53,51",10.1002/pssa.2210530104,,,,0.032,MeV/(mg/cm2)
H,1.0,W,s,5.5,MeV/u,0.031,MeV/(mg/cm2),4.1,183.84,2024-11-27,1979,Cv1979,"V.Y.Chumanov,S.Z.Izmailov,G.P.Pokhil,E.I.Sirotonin,A.F.Tulinov Phys.Status Solidi A53,51",10.1002/pssa.2210530104,,,,0.031,MeV/(mg/cm2)
H,1.0,W,s,0.874,MeV/u,0.0618,MeV/(mg/cm2),10,183.84,2024-11-27,1972,Si1972,"E.I.Sirotinin,A.F.Tulinov,A.Fiderkevich and K.S.Shyshkin, Radiat.Eff. 15,149 (1972)",10.1080/00337577208234688,,,,0.0618,MeV/(mg/cm2)
H,1.0,W,s,1.18,MeV/u,0.0573,MeV/(mg/cm2),10,183.84,2024-11-27,1972,Si1972,"E.I.Sirotinin,A.F.Tulinov,A.Fiderkevich and K.S.Shyshkin, Radiat.Eff. 15,149 (1972)",10.1080/00337577208234688,,,,0.0573,MeV/(mg/cm2)
H,1.0,W,s,1.47,MeV/u,0.0525,MeV/(mg/cm2),10,183.84,2024-11-27,1972,Si1972,"E.I.Sirotinin,A.F.Tulinov,A.Fiderkevich and K.S.Shyshkin, Radiat.Eff. 15,149 (1972)",10.1080/00337577208234688,,,,0.0525,MeV/(mg/cm2)
H,1.0,W,s,1.75,MeV/u,0.0491,MeV/(mg/cm2),10,183.84,2024-11-27,1972,Si1972,"E.I.Sirotinin,A.F.Tulinov,A.Fiderkevich and K.S.Shyshkin, Radiat.Eff. 15,149 (1972)",10.1080/00337577208234688,,,,0.0491,MeV/(mg/cm2)
H,1.0,W,s,2.07,MeV/u,0.0448,MeV/(mg/cm2),10,183.84,2024-11-27,1972,Si1972,"E.I.Sirotinin,A.F.Tulinov,A.Fiderkevich and K.S.Shyshkin, Radiat.Eff. 15,149 (1972)",10.1080/00337577208234688,,,,0.0448,MeV/(mg/cm2)
H,1.0,W,s,2.38,MeV/u,0.0418,MeV/(mg/cm2),10,183.84,2024-11-27,1972,Si1972,"E.I.Sirotinin,A.F.Tulinov,A.Fiderkevich and K.S.Shyshkin, Radiat.Eff. 15,149 (1972)",10.1080/00337577208234688,,,,0.0418,MeV/(mg/cm2)
H,1.0,W,s,2.68,MeV/u,0.039,MeV/(mg/cm2),10,183.84,2024-11-27,1972,Si1972,"E.I.Sirotinin,A.F.Tulinov,A.Fiderkevich and K.S.Shyshkin, Radiat.Eff. 15,149 (1972)",10.1080/00337577208234688,,,,0.039,MeV/(mg/cm2)
H,1.0,W,s,2.95,MeV/u,0.0369,MeV/(mg/cm2),10,183.84,2024-11-27,1972,Si1972,"E.I.Sirotinin,A.F.Tulinov,A.Fiderkevich and K.S.Shyshkin, Radiat.Eff. 15,149 (1972)",10.1080/00337577208234688,,,,0.0369,MeV/(mg/cm2)
H,1.0,W,s,3.26,MeV/u,0.035,MeV/(mg/cm2),10,183.84,2024-11-27,1972,Si1972,"E.I.Sirotinin,A.F.Tulinov,A.Fiderkevich and K.S.Shyshkin, Radiat.Eff. 15,149 (1972)",10.1080/00337577208234688,,,,0.035,MeV/(mg/cm2)
H,1.0,W,s,3.52,MeV/u,0.0332,MeV/(mg/cm2),10,183.84,2024-11-27,1972,Si1972,"E.I.Sirotinin,A.F.Tulinov,A.Fiderkevich and K.S.Shyshkin, Radiat.Eff. 15,149 (1972)",10.1080/00337577208234688,,,,0.0332,MeV/(mg/cm2)
H,1.0,W,s,3.81,MeV/u,0.0322,MeV/(mg/cm2),10,183.84,2024-11-27,1972,Si1972,"E.I.Sirotinin,A.F.Tulinov,A.Fiderkevich and K.S.Shyshkin, Radiat.Eff. 15,149 (1972)",10.1080/00337577208234688,,,,0.0322,MeV/(mg/cm2)
H,1.0,W,s,4.08,MeV/u,0.0307,MeV/(mg/cm2),10,183.84,2024-11-27,1972,Si1972,"E.I.Sirotinin,A.F.Tulinov,A.Fiderkevich and K.S.Shyshkin, Radiat.Eff. 15,149 (1972)",10.1080/00337577208234688,,,,0.0307,MeV/(mg/cm2)
H,1.0,W,s,4.37,MeV/u,0.0302,MeV/(mg/cm2),10,183.84,2024-11-27,1972,Si1972,"E.I.Sirotinin,A.F.Tulinov,A.Fiderkevich and K.S.Shyshkin, Radiat.Eff. 15,149 (1972)",10.1080/00337577208234688,,,,0.0302,MeV/(mg/cm2)
H,1.0,W,s,4.65,MeV/u,0.0291,MeV/(mg/cm2),10,183.84,2024-11-27,1972,Si1972,"E.I.Sirotinin,A.F.Tulinov,A.Fiderkevich and K.S.Shyshkin, Radiat.Eff. 15,149 (1972)",10.1080/00337577208234688,,,,0.0291,MeV/(mg/cm2)
H,1.0,W,s,4.97,MeV/u,0.0283,MeV/(mg/cm2),10,183.84,2024-11-27,1972,Si1972,"E.I.Sirotinin,A.F.Tulinov,A.Fiderkevich and K.S.Shyshkin, Radiat.Eff. 15,149 (1972)",10.1080/00337577208234688,,,,0.0283,MeV/(mg/cm2)
H,1.0,W,s,5.21,MeV/u,0.0279,MeV/(mg/cm2),10,183.84,2024-11-27,1972,Si1972,"E.I.Sirotinin,A.F.Tulinov,A.Fiderkevich and K.S.Shyshkin, Radiat.Eff. 15,149 (1972)",10.1080/00337577208234688,,,,0.0279,MeV/(mg/cm2)
H,1.0,W,s,5.53,MeV/u,0.0271,MeV/(mg/cm2),10,183.84,2024-11-27,1972,Si1972,"E.I.Sirotinin,A.F.Tulinov,A.Fiderkevich and K.S.Shyshkin, Radiat.Eff. 15,149 (1972)",10.1080/00337577208234688,,,,0.0271,MeV/(mg/cm2)
H,1.0,W,s,5.87,MeV/u,0.0266,MeV/(mg/cm2),10,183.84,2024-11-27,1972,Si1972,"E.I.Sirotinin,A.F.Tulinov,A.Fiderkevich and K.S.Shyshkin, Radiat.Eff. 15,149 (1972)",10.1080/00337577208234688,,,,0.0266,MeV/(mg/cm2)
H,1.0,W,s,0.0176,MeV/u,0.06104,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.06104,MeV/(mg/cm2)
H,1.0,W,s,0.0222,MeV/u,0.06744,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.06744,MeV/(mg/cm2)
H,1.0,W,s,0.0263,MeV/u,0.07384,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.07384,MeV/(mg/cm2)
H,1.0,W,s,0.0366,MeV/u,0.08897,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.08897,MeV/(mg/cm2)
H,1.0,W,s,0.045,MeV/u,0.09363,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.09363,MeV/(mg/cm2)
H,1.0,W,s,0.0916,MeV/u,0.1146,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.1146,MeV/(mg/cm2)
H,1.0,W,s,0.142,MeV/u,0.1175,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.1175,MeV/(mg/cm2)
H,1.0,W,s,0.189,MeV/u,0.1141,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.1141,MeV/(mg/cm2)
H,1.0,W,s,0.235,MeV/u,0.11,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.11,MeV/(mg/cm2)
H,1.0,W,s,0.378,MeV/u,0.09377,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.09377,MeV/(mg/cm2)
H,1.0,W,s,0.419,MeV/u,0.09203,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.09203,MeV/(mg/cm2)
H,1.0,W,s,0.54,MeV/u,0.08624,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.08624,MeV/(mg/cm2)
H,1.0,W,s,0.429,MeV/u,0.09145,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.09145,MeV/(mg/cm2)
H,1.0,W,s,0.628,MeV/u,0.07985,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.07985,MeV/(mg/cm2)
H,1.0,W,s,0.782,MeV/u,0.07406,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.07406,MeV/(mg/cm2)
H,1.0,W,s,0.919,MeV/u,0.07058,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.07058,MeV/(mg/cm2)
H,1.0,W,s,1.62,MeV/u,0.05203,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.05203,MeV/(mg/cm2)
H,1.0,W,s,1.77,MeV/u,0.05029,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.05029,MeV/(mg/cm2)
H,1.0,W,s,1.97,MeV/u,0.04972,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.04972,MeV/(mg/cm2)
H,1.0,W,s,2.18,MeV/u,0.04507,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.04507,MeV/(mg/cm2)
H,1.0,W,s,2.51,MeV/u,0.04276,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.04276,MeV/(mg/cm2)
H,1.0,W,s,3.35,MeV/u,0.03697,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.03697,MeV/(mg/cm2)
H,1.0,W,s,3.84,MeV/u,0.03407,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.03407,MeV/(mg/cm2)
H,1.0,W,s,4.36,MeV/u,0.03234,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.03234,MeV/(mg/cm2)
H,1.0,W,s,5.89,MeV/u,0.02713,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.02713,MeV/(mg/cm2)
H,2.0,W,s,0.0346,MeV/u,0.09008,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.09008,MeV/(mg/cm2)
H,2.0,W,s,0.052,MeV/u,0.1063,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.1063,MeV/(mg/cm2)
H,2.0,W,s,0.0716,MeV/u,0.1119,MeV/(mg/cm2),1-4,183.84,2024-11-27,2021,Mor2021,"M.V. Moro, P.M. Wolf, B. Bruckner, F. Munnik, R. Heller, P. Bauer, D. Primetzhofer Nucl.Instrum.Methods B 498, 1-8 (2021).",10.1016/j.nimb.2021.04.010,,,,0.1119,MeV/(mg/cm2)
H,1.0,Nb,s,80.0,keV/u,38.7,E-15eV cm2/atom,3,92.90637,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,,,,0.25078169924142385,MeV/(mg/cm2)
H,1.0,Nb,s,100.0,keV/u,39.35,E-15eV cm2/atom,3,92.90637,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,,,,0.254993794965117,MeV/(mg/cm2)
H,1.0,Nb,s,200.0,keV/u,33.2,E-15eV cm2/atom,3,92.90637,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,,,,0.21514088927171243,MeV/(mg/cm2)
H,1.0,Nb,s,300.0,keV/u,26.9,E-15eV cm2/atom,3,92.90637,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,,,,0.1743159614882248,MeV/(mg/cm2)
H,1.0,Nb,s,300.0,keV/u,24.75,E-15eV cm2/atom,3,92.90637,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,,,,0.16038364486370127,MeV/(mg/cm2)
H,1.0,Nb,s,400.0,keV/u,22.9,E-15eV cm2/atom,3,92.90637,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,,,,0.1483953724193438,MeV/(mg/cm2)
H,1.0,Nb,s,400.0,keV/u,21.8,E-15eV cm2/atom,3,92.90637,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,,,,0.14126721042540152,MeV/(mg/cm2)
H,1.0,Nb,s,600.0,keV/u,18.0,E-15eV cm2/atom,3,92.90637,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,,,,0.11664265080996457,MeV/(mg/cm2)
H,1.0,Nb,s,800.0,keV/u,15.5,E-15eV cm2/atom,3,92.90637,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,,,,0.10044228264191393,MeV/(mg/cm2)
H,1.0,Nb,s,1000.0,keV/u,13.7,E-15eV cm2/atom,3,92.90637,2023-11-27,1984,Si1984,"E.I.Sirotinin,A.F.Tulinov,V.A.Khodyrev and V.N.Mizgulin, Nucl.Instrum.Methods Phys.Res. B4,337 (1984)",10.1016/0168-583x(84)90577-9,,,,0.08877801756091747,MeV/(mg/cm2)
H,1.0,Nb,s,16.5,keV/u,9.971,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.06461354840145316,MeV/(mg/cm2)
H,1.0,Nb,s,18.4,keV/u,11.44,E-15eV cm2/atom,10,92.90637,2023-11-27,1973,Bh1973,"R.Behrisch and B.M.U.Scherzer Thin Solid Films 19,247",10.1016/0040-6090(73)90060-6,,,,0.0741328847369997,MeV/(mg/cm2)
